dataset_id	method_id	dataset_loader	dataset_group	method_group	metric_id	value
openproblems_bmmc_multiome_MM	dummy_solution	openproblems	MM	dummy	correct_format	1
openproblems_bmmc_multiome_MM	dummy_zeros	openproblems	MM	dummy	correct_format	0
totalvispleenlymph_spleen_lymph_111_MM	baseline_dr_knnr_knn	totalvispleenlymph	MM	baseline	correct_format	0
totalvispleenlymph_spleen_lymph_111_MM	baseline_dr_nn_knn	totalvispleenlymph	MM	baseline	correct_format	0
totalvispleenlymph_spleen_lymph_111_MM	baseline_mnn_nn_ga	totalvispleenlymph	MM	baseline	correct_format	0
totalvispleenlymph_spleen_lymph_111_MM	baseline_procrustes_knn	totalvispleenlymph	MM	baseline	correct_format	0
totalvispleenlymph_spleen_lymph_111_MM	dummy_constant	totalvispleenlymph	MM	dummy	correct_format	0
totalvispleenlymph_spleen_lymph_111_MM	dummy_random	totalvispleenlymph	MM	dummy	correct_format	0
totalvispleenlymph_spleen_lymph_111_MM	dummy_solution	totalvispleenlymph	MM	dummy	correct_format	1
totalvispleenlymph_spleen_lymph_111_MM	dummy_zeros	totalvispleenlymph	MM	dummy	correct_format	0
totalvispleenlymph_spleen_lymph_206_MM	baseline_dr_knnr_knn	totalvispleenlymph	MM	baseline	correct_format	0
totalvispleenlymph_spleen_lymph_206_MM	baseline_dr_nn_knn	totalvispleenlymph	MM	baseline	correct_format	0
totalvispleenlymph_spleen_lymph_206_MM	baseline_mnn_nn_ga	totalvispleenlymph	MM	baseline	correct_format	0
totalvispleenlymph_spleen_lymph_206_MM	baseline_procrustes_knn	totalvispleenlymph	MM	baseline	correct_format	0
totalvispleenlymph_spleen_lymph_206_MM	dummy_constant	totalvispleenlymph	MM	dummy	correct_format	0
totalvispleenlymph_spleen_lymph_206_MM	dummy_random	totalvispleenlymph	MM	dummy	correct_format	0
totalvispleenlymph_spleen_lymph_206_MM	dummy_solution	totalvispleenlymph	MM	dummy	correct_format	1
totalvispleenlymph_spleen_lymph_206_MM	dummy_zeros	totalvispleenlymph	MM	dummy	correct_format	0
10x_5k_pbmc_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_5k_pbmc_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_5k_pbmc_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	0
10x_5k_pbmc_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_5k_pbmc_protein_v3_MM	dummy_constant	10x	MM	dummy	finished	1
10x_5k_pbmc_protein_v3_MM	dummy_random	10x	MM	dummy	finished	1
10x_5k_pbmc_protein_v3_MM	dummy_solution	10x	MM	dummy	finished	1
10x_5k_pbmc_protein_v3_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	0
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_constant	10x	MM	dummy	finished	1
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_random	10x	MM	dummy	finished	1
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_solution	10x	MM	dummy	finished	1
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_e18_mouse_brain_fresh_5k_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_e18_mouse_brain_fresh_5k_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_e18_mouse_brain_fresh_5k_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	1
10x_e18_mouse_brain_fresh_5k_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_e18_mouse_brain_fresh_5k_MM	dummy_constant	10x	MM	dummy	finished	1
10x_e18_mouse_brain_fresh_5k_MM	dummy_random	10x	MM	dummy	finished	1
10x_e18_mouse_brain_fresh_5k_MM	dummy_solution	10x	MM	dummy	finished	1
10x_e18_mouse_brain_fresh_5k_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_human_brain_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_human_brain_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_human_brain_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	1
10x_human_brain_3k_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_human_brain_3k_MM	dummy_constant	10x	MM	dummy	finished	1
10x_human_brain_3k_MM	dummy_random	10x	MM	dummy	finished	1
10x_human_brain_3k_MM	dummy_solution	10x	MM	dummy	finished	1
10x_human_brain_3k_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_lymph_node_lymphoma_14k_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_lymph_node_lymphoma_14k_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_lymph_node_lymphoma_14k_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	0
10x_lymph_node_lymphoma_14k_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_lymph_node_lymphoma_14k_MM	dummy_constant	10x	MM	dummy	finished	1
10x_lymph_node_lymphoma_14k_MM	dummy_random	10x	MM	dummy	finished	1
10x_lymph_node_lymphoma_14k_MM	dummy_solution	10x	MM	dummy	finished	1
10x_lymph_node_lymphoma_14k_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_malt_10k_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_malt_10k_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_malt_10k_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	0
10x_malt_10k_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_malt_10k_protein_v3_MM	dummy_constant	10x	MM	dummy	finished	1
10x_malt_10k_protein_v3_MM	dummy_random	10x	MM	dummy	finished	1
10x_malt_10k_protein_v3_MM	dummy_solution	10x	MM	dummy	finished	1
10x_malt_10k_protein_v3_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_pbmc_10k_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_pbmc_10k_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_pbmc_10k_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	0
10x_pbmc_10k_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_pbmc_10k_protein_v3_MM	dummy_constant	10x	MM	dummy	finished	1
10x_pbmc_10k_protein_v3_MM	dummy_random	10x	MM	dummy	finished	1
10x_pbmc_10k_protein_v3_MM	dummy_solution	10x	MM	dummy	finished	1
10x_pbmc_10k_protein_v3_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_pbmc_1k_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_pbmc_1k_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_pbmc_1k_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	0
10x_pbmc_1k_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_pbmc_1k_protein_v3_MM	dummy_constant	10x	MM	dummy	finished	1
10x_pbmc_1k_protein_v3_MM	dummy_random	10x	MM	dummy	finished	1
10x_pbmc_1k_protein_v3_MM	dummy_solution	10x	MM	dummy	finished	1
10x_pbmc_1k_protein_v3_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_pbmc_granulocyte_sorted_10k_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_pbmc_granulocyte_sorted_10k_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_pbmc_granulocyte_sorted_10k_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	1
10x_pbmc_granulocyte_sorted_10k_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_pbmc_granulocyte_sorted_10k_MM	dummy_constant	10x	MM	dummy	finished	1
10x_pbmc_granulocyte_sorted_10k_MM	dummy_random	10x	MM	dummy	finished	1
10x_pbmc_granulocyte_sorted_10k_MM	dummy_solution	10x	MM	dummy	finished	1
10x_pbmc_granulocyte_sorted_10k_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_pbmc_granulocyte_sorted_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_pbmc_granulocyte_sorted_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_pbmc_granulocyte_sorted_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	1
10x_pbmc_granulocyte_sorted_3k_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_pbmc_granulocyte_sorted_3k_MM	dummy_constant	10x	MM	dummy	finished	1
10x_pbmc_granulocyte_sorted_3k_MM	dummy_random	10x	MM	dummy	finished	1
10x_pbmc_granulocyte_sorted_3k_MM	dummy_solution	10x	MM	dummy	finished	1
10x_pbmc_granulocyte_sorted_3k_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_pbmc_unsorted_10k_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_pbmc_unsorted_10k_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_pbmc_unsorted_10k_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	0
10x_pbmc_unsorted_10k_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_pbmc_unsorted_10k_MM	dummy_constant	10x	MM	dummy	finished	1
10x_pbmc_unsorted_10k_MM	dummy_random	10x	MM	dummy	finished	1
10x_pbmc_unsorted_10k_MM	dummy_solution	10x	MM	dummy	finished	1
10x_pbmc_unsorted_10k_MM	dummy_zeros	10x	MM	dummy	finished	1
10x_pbmc_unsorted_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	finished	1
10x_pbmc_unsorted_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	finished	1
10x_pbmc_unsorted_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	finished	1
10x_pbmc_unsorted_3k_MM	baseline_procrustes_knn	10x	MM	baseline	finished	1
10x_pbmc_unsorted_3k_MM	dummy_constant	10x	MM	dummy	finished	1
10x_pbmc_unsorted_3k_MM	dummy_random	10x	MM	dummy	finished	1
10x_pbmc_unsorted_3k_MM	dummy_solution	10x	MM	dummy	finished	1
10x_pbmc_unsorted_3k_MM	dummy_zeros	10x	MM	dummy	finished	1
azimuth_ref_MM	baseline_dr_knnr_knn	azimuth	MM	baseline	finished	1
azimuth_ref_MM	baseline_dr_nn_knn	azimuth	MM	baseline	finished	0
azimuth_ref_MM	baseline_mnn_nn_ga	azimuth	MM	baseline	finished	0
azimuth_ref_MM	baseline_procrustes_knn	azimuth	MM	baseline	finished	1
azimuth_ref_MM	dummy_constant	azimuth	MM	dummy	finished	1
azimuth_ref_MM	dummy_random	azimuth	MM	dummy	finished	1
azimuth_ref_MM	dummy_solution	azimuth	MM	dummy	finished	1
azimuth_ref_MM	dummy_zeros	azimuth	MM	dummy	finished	0
babel_GM12878_MM	baseline_dr_knnr_knn	babel	MM	baseline	finished	1
babel_GM12878_MM	baseline_dr_nn_knn	babel	MM	baseline	finished	1
babel_GM12878_MM	baseline_mnn_nn_ga	babel	MM	baseline	finished	1
babel_GM12878_MM	baseline_procrustes_knn	babel	MM	baseline	finished	1
babel_GM12878_MM	dummy_constant	babel	MM	dummy	finished	1
babel_GM12878_MM	dummy_random	babel	MM	dummy	finished	1
babel_GM12878_MM	dummy_solution	babel	MM	dummy	finished	1
babel_GM12878_MM	dummy_zeros	babel	MM	dummy	finished	1
dyngen_atac_1_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	finished	1
dyngen_atac_1_MM	baseline_dr_nn_knn	dyngen	MM	baseline	finished	1
dyngen_atac_1_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	finished	1
dyngen_atac_1_MM	baseline_procrustes_knn	dyngen	MM	baseline	finished	1
dyngen_atac_1_MM	dummy_constant	dyngen	MM	dummy	finished	1
dyngen_atac_1_MM	dummy_random	dyngen	MM	dummy	finished	1
dyngen_atac_1_MM	dummy_solution	dyngen	MM	dummy	finished	1
dyngen_atac_1_MM	dummy_zeros	dyngen	MM	dummy	finished	1
dyngen_atac_2_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	finished	1
dyngen_atac_2_MM	baseline_dr_nn_knn	dyngen	MM	baseline	finished	1
dyngen_atac_2_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	finished	1
dyngen_atac_2_MM	baseline_procrustes_knn	dyngen	MM	baseline	finished	1
dyngen_atac_2_MM	dummy_constant	dyngen	MM	dummy	finished	1
dyngen_atac_2_MM	dummy_random	dyngen	MM	dummy	finished	1
dyngen_atac_2_MM	dummy_solution	dyngen	MM	dummy	finished	1
dyngen_atac_2_MM	dummy_zeros	dyngen	MM	dummy	finished	1
dyngen_atac_3_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	finished	1
dyngen_atac_3_MM	baseline_dr_nn_knn	dyngen	MM	baseline	finished	1
dyngen_atac_3_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	finished	1
dyngen_atac_3_MM	baseline_procrustes_knn	dyngen	MM	baseline	finished	1
dyngen_atac_3_MM	dummy_constant	dyngen	MM	dummy	finished	1
dyngen_atac_3_MM	dummy_random	dyngen	MM	dummy	finished	1
dyngen_atac_3_MM	dummy_solution	dyngen	MM	dummy	finished	1
dyngen_atac_3_MM	dummy_zeros	dyngen	MM	dummy	finished	1
dyngen_citeseq_1_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	finished	1
dyngen_citeseq_1_MM	baseline_dr_nn_knn	dyngen	MM	baseline	finished	1
dyngen_citeseq_1_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	finished	1
dyngen_citeseq_1_MM	baseline_procrustes_knn	dyngen	MM	baseline	finished	1
dyngen_citeseq_1_MM	dummy_constant	dyngen	MM	dummy	finished	1
dyngen_citeseq_1_MM	dummy_random	dyngen	MM	dummy	finished	1
dyngen_citeseq_1_MM	dummy_solution	dyngen	MM	dummy	finished	1
dyngen_citeseq_1_MM	dummy_zeros	dyngen	MM	dummy	finished	1
dyngen_citeseq_2_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	finished	1
dyngen_citeseq_2_MM	baseline_dr_nn_knn	dyngen	MM	baseline	finished	1
dyngen_citeseq_2_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	finished	1
dyngen_citeseq_2_MM	baseline_procrustes_knn	dyngen	MM	baseline	finished	1
dyngen_citeseq_2_MM	dummy_constant	dyngen	MM	dummy	finished	1
dyngen_citeseq_2_MM	dummy_random	dyngen	MM	dummy	finished	1
dyngen_citeseq_2_MM	dummy_solution	dyngen	MM	dummy	finished	1
dyngen_citeseq_2_MM	dummy_zeros	dyngen	MM	dummy	finished	1
dyngen_citeseq_3_MM	baseline_dr_knnr_knn	dyngen	MM	baseline	finished	1
dyngen_citeseq_3_MM	baseline_dr_nn_knn	dyngen	MM	baseline	finished	1
dyngen_citeseq_3_MM	baseline_mnn_nn_ga	dyngen	MM	baseline	finished	1
dyngen_citeseq_3_MM	baseline_procrustes_knn	dyngen	MM	baseline	finished	1
dyngen_citeseq_3_MM	dummy_constant	dyngen	MM	dummy	finished	1
dyngen_citeseq_3_MM	dummy_random	dyngen	MM	dummy	finished	1
dyngen_citeseq_3_MM	dummy_solution	dyngen	MM	dummy	finished	1
dyngen_citeseq_3_MM	dummy_zeros	dyngen	MM	dummy	finished	1
openproblems_bmmc_multiome_MM	baseline_dr_knnr_knn	openproblems	MM	baseline	finished	1
openproblems_bmmc_multiome_MM	baseline_dr_nn_knn	openproblems	MM	baseline	finished	1
openproblems_bmmc_multiome_MM	baseline_mnn_nn_ga	openproblems	MM	baseline	finished	0
openproblems_bmmc_multiome_MM	baseline_procrustes_knn	openproblems	MM	baseline	finished	1
openproblems_bmmc_multiome_MM	dummy_constant	openproblems	MM	dummy	finished	1
openproblems_bmmc_multiome_MM	dummy_random	openproblems	MM	dummy	finished	1
openproblems_bmmc_multiome_MM	dummy_solution	openproblems	MM	dummy	finished	1
openproblems_bmmc_multiome_MM	dummy_zeros	openproblems	MM	dummy	finished	1
totalvispleenlymph_spleen_lymph_111_MM	baseline_dr_knnr_knn	totalvispleenlymph	MM	baseline	finished	1
totalvispleenlymph_spleen_lymph_111_MM	baseline_dr_nn_knn	totalvispleenlymph	MM	baseline	finished	1
totalvispleenlymph_spleen_lymph_111_MM	baseline_mnn_nn_ga	totalvispleenlymph	MM	baseline	finished	1
totalvispleenlymph_spleen_lymph_111_MM	baseline_procrustes_knn	totalvispleenlymph	MM	baseline	finished	1
totalvispleenlymph_spleen_lymph_111_MM	dummy_constant	totalvispleenlymph	MM	dummy	finished	1
totalvispleenlymph_spleen_lymph_111_MM	dummy_random	totalvispleenlymph	MM	dummy	finished	1
totalvispleenlymph_spleen_lymph_111_MM	dummy_solution	totalvispleenlymph	MM	dummy	finished	1
totalvispleenlymph_spleen_lymph_111_MM	dummy_zeros	totalvispleenlymph	MM	dummy	finished	1
totalvispleenlymph_spleen_lymph_206_MM	baseline_dr_knnr_knn	totalvispleenlymph	MM	baseline	finished	1
totalvispleenlymph_spleen_lymph_206_MM	baseline_dr_nn_knn	totalvispleenlymph	MM	baseline	finished	1
totalvispleenlymph_spleen_lymph_206_MM	baseline_mnn_nn_ga	totalvispleenlymph	MM	baseline	finished	1
totalvispleenlymph_spleen_lymph_206_MM	baseline_procrustes_knn	totalvispleenlymph	MM	baseline	finished	1
totalvispleenlymph_spleen_lymph_206_MM	dummy_constant	totalvispleenlymph	MM	dummy	finished	1
totalvispleenlymph_spleen_lymph_206_MM	dummy_random	totalvispleenlymph	MM	dummy	finished	1
totalvispleenlymph_spleen_lymph_206_MM	dummy_solution	totalvispleenlymph	MM	dummy	finished	1
totalvispleenlymph_spleen_lymph_206_MM	dummy_zeros	totalvispleenlymph	MM	dummy	finished	1
10x_5k_pbmc_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	3.165827384307322e-4
10x_5k_pbmc_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	3.1204532341128603e-4
10x_5k_pbmc_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	0
10x_5k_pbmc_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	3.2047747812837945e-4
10x_5k_pbmc_protein_v3_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	3.257328990228013e-4
10x_5k_pbmc_protein_v3_MM	dummy_random	10x	MM	dummy	match_probability_mod1	3.340531199706117e-4
10x_5k_pbmc_protein_v3_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_5k_pbmc_protein_v3_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	3.123274762722447e-4
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	3.1299130098452424e-4
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	0
10x_5k_pbmc_protein_v3_nextgem_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	2.9672768867398746e-4
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	3.068425897514575e-4
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_random	10x	MM	dummy	match_probability_mod1	2.991683026016939e-4
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_5k_pbmc_protein_v3_nextgem_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_e18_mouse_brain_fresh_5k_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	3.978227485293157e-4
10x_e18_mouse_brain_fresh_5k_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	4.1309345845525744e-4
10x_e18_mouse_brain_fresh_5k_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	3.9642184727175736e-4
10x_e18_mouse_brain_fresh_5k_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	3.8768083718882835e-4
10x_e18_mouse_brain_fresh_5k_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	4e-4
10x_e18_mouse_brain_fresh_5k_MM	dummy_random	10x	MM	dummy	match_probability_mod1	4.183798519301087e-4
10x_e18_mouse_brain_fresh_5k_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_e18_mouse_brain_fresh_5k_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_human_brain_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	6.025433890719014e-4
10x_human_brain_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	5.837703860393114e-4
10x_human_brain_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	5.86637645421997e-4
10x_human_brain_3k_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	5.875724242532752e-4
10x_human_brain_3k_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	5.899705014749262e-4
10x_human_brain_3k_MM	dummy_random	10x	MM	dummy	match_probability_mod1	5.908174038483916e-4
10x_human_brain_3k_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_human_brain_3k_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_lymph_node_lymphoma_14k_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	1.3358403256353354e-4
10x_lymph_node_lymphoma_14k_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	1.3522764804961763e-4
10x_lymph_node_lymphoma_14k_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	0
10x_lymph_node_lymphoma_14k_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	1.3426462301524198e-4
10x_lymph_node_lymphoma_14k_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	1.3550135501355014e-4
10x_lymph_node_lymphoma_14k_MM	dummy_random	10x	MM	dummy	match_probability_mod1	1.3012225233876586e-4
10x_lymph_node_lymphoma_14k_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_lymph_node_lymphoma_14k_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_malt_10k_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	1.9735702655783474e-4
10x_malt_10k_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	1.9875251147809773e-4
10x_malt_10k_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	0
10x_malt_10k_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	2.1174260555508243e-4
10x_malt_10k_protein_v3_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	2.0538098172109262e-4
10x_malt_10k_protein_v3_MM	dummy_random	10x	MM	dummy	match_probability_mod1	2.201120650306834e-4
10x_malt_10k_protein_v3_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_malt_10k_protein_v3_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_pbmc_10k_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	2.626977970240078e-4
10x_pbmc_10k_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	2.5892487803936154e-4
10x_pbmc_10k_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	0
10x_pbmc_10k_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	2.5472882468688553e-4
10x_pbmc_10k_protein_v3_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	2.5220680958385876e-4
10x_pbmc_10k_protein_v3_MM	dummy_random	10x	MM	dummy	match_probability_mod1	2.543704767418536e-4
10x_pbmc_10k_protein_v3_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_pbmc_10k_protein_v3_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_pbmc_1k_protein_v3_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	0.00287368133681546
10x_pbmc_1k_protein_v3_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	0.002884246923059476
10x_pbmc_1k_protein_v3_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	0
10x_pbmc_1k_protein_v3_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	0.0029072695974126923
10x_pbmc_1k_protein_v3_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	0.0029069767441860465
10x_pbmc_1k_protein_v3_MM	dummy_random	10x	MM	dummy	match_probability_mod1	0.003046571998263788
10x_pbmc_1k_protein_v3_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_pbmc_1k_protein_v3_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_pbmc_granulocyte_sorted_10k_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	1.5945475130869376e-4
10x_pbmc_granulocyte_sorted_10k_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	1.6071822105169918e-4
10x_pbmc_granulocyte_sorted_10k_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	1.6336584547520916e-4
10x_pbmc_granulocyte_sorted_10k_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	1.6196761606767547e-4
10x_pbmc_granulocyte_sorted_10k_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	1.584786053882726e-4
10x_pbmc_granulocyte_sorted_10k_MM	dummy_random	10x	MM	dummy	match_probability_mod1	1.5705270123194832e-4
10x_pbmc_granulocyte_sorted_10k_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_pbmc_granulocyte_sorted_10k_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_pbmc_granulocyte_sorted_3k_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	7.694112435235397e-4
10x_pbmc_granulocyte_sorted_3k_MM	baseline_dr_nn_knn	10x	MM	baseline	match_probability_mod1	7.659311284582766e-4
10x_pbmc_granulocyte_sorted_3k_MM	baseline_mnn_nn_ga	10x	MM	baseline	match_probability_mod1	7.431614072402605e-4
10x_pbmc_granulocyte_sorted_3k_MM	baseline_procrustes_knn	10x	MM	baseline	match_probability_mod1	7.588770989404146e-4
10x_pbmc_granulocyte_sorted_3k_MM	dummy_constant	10x	MM	dummy	match_probability_mod1	7.535795026375283e-4
10x_pbmc_granulocyte_sorted_3k_MM	dummy_random	10x	MM	dummy	match_probability_mod1	7.376680380375436e-4
10x_pbmc_granulocyte_sorted_3k_MM	dummy_solution	10x	MM	dummy	match_probability_mod1	1
10x_pbmc_granulocyte_sorted_3k_MM	dummy_zeros	10x	MM	dummy	match_probability_mod1	0
10x_pbmc_unsorted_10k_MM	baseline_dr_knnr_knn	10x	MM	baseline	match_probability_mod1	1.3911793887416143e-4
